24,31,14
24,29,39
24,25,33
25,99,17
25,98,30
25,93,30
25,84,37
25,83,10
25,79,28
25,65,14
25,64,45
25,58,13
25,50,11
25,47,17
25,39,32
25,31,23
25,30,16
25,28,34
25,26,9
26,94,26
26,92,7
26,87,24
26,86,18
26,84,35
26,83,1
26,74,42
26,73,6
26,70,18
26,54,9
26,51,28
26,50,14
26,49,26
26,36,20
26,34,11
26,33,38
26,30,25
26,27,16
27,98,5
27,97,45
27,91,38
27,88,43
27,82,42
27,73,15
27,70,34
27,63,9
27,61,13
27,49,21
27,47,24
27,31,24
27,30,41
27,29,30
28,98,29
28,97,24
28,96,35
28,95,15
28,86,14
28,85,37
28,82,13
28,79,14
28,72,30
28,64,11
28,53,13
28,51,35
28,44,15
28,39,11
28,37,6
28,32,17
29,97,38
29,95,54
29,94,31
29,93,34
29,92,20
29,82,51
29,75,28
29,71,32
29,70,4
29,63,22
29,62,18
29,61,24
29,58,19
29,53,43
29,44,27
29,41,9
29,40,10
29,37,40
29,36,20
30,96,17
30,92,32
30,91,17
30,89,36
30,86,36
30,84,44
30,80,54
30,75,33
30,74,32
30,70,9
30,69,24
30,68,48
30,62,28
30,59,4
30,58,28
30,44,29
30,37,45
30,35,47
31,94,6
31,86,9
31,83,22
31,80,23
31,75,5
31,63,18
31,56,14
31,35,14
31,34,12
31,33,27
32,91,36
32,87,47
32,72,35
32,71,32
32,65,19
32,63,15
32,59,42
32,56,30
32,55,23
32,50,24
32,42,34
32,39,6
33,98,51
33,85,40
33,84,30
33,81,42
33,77,44
33,74,5
33,73,44
33,65,40
33,63,40
33,59,22
33,46,37
33,44,22
33,42,39
33,41,38
34,90,31
34,73,16
34,70,26
34,65,9
34,62,7
34,61,2
34,58,4
34,56,20
34,47,10
34,44,13
34,38,3
34,37,18
35,96,40
35,93,33
35,90,17
35,85,39
35,81,13
35,77,26
35,75,16
35,73,37
35,71,25
35,64,8
35,58,27
35,56,27
35,55,16
35,53,9
35,49,7
35,48,42
35,47,21
35,43,11
36,99,21
36,88,15
36,76,13
36,62,20
36,61,18
36,57,29
36,55,15
36,52,9
36,50,6
36,46,19
36,37,26
37,86,11
37,77,22
37,75,12
37,71,25
37,68,24
37,66,17
37,65,26
37,64,12
37,62,25
37,61,17
37,54,22
37,52,26
37,47,19
37,39,5
38,88,26
38,82,31
38,81,15
38,80,31
38,78,25
38,76,4
38,73,18
38,66,32
38,64,28
38,52,10
38,47,7
38,40,13
39,99,17
39,95,24
39,89,10
39,88,34
39,87,48
39,79,4
39,69,44
39,61,14
39,54,18
39,53,5
40,99,14
40,83,9
40,71,25
40,63,14
40,58,10
40,56,18
40,55,25
41,96,31
41,89,22
41,86,23
41,84,40
41,81,30
41,76,14
41,59,22
41,58,12
41,53,36
41,51,27
41,47,21
42,99,21
42,97,42
42,83,12
42,82,52
42,78,7
42,62,16
42,61,23
42,57,28
42,55,35
42,54,21
43,89,24
43,85,42
43,84,2
43,82,7
43,80,9
43,68,37
43,64,11
43,63,32
43,49,16
43,48,40
44,93,33
44,86,12
44,78,29
44,77,22
44,75,9
44,74,25
44,66,27
44,65,21
44,59,25
44,56,9
44,53,23
44,51,21
44,47,4
45,95,37
45,90,29
45,84,25
45,82,33
45,75,14
45,74,26
45,68,33
45,57,25
45,55,16
45,50,3
46,98,15
46,80,35
46,77,7
46,62,6
46,59,30
46,57,9
46,51,30
47,81,20
47,80,30
47,65,18
47,59,23
47,54,17
47,53,24
47,52,9
47,50,6
47,48,21
48,89,31
48,75,28
48,70,9
48,55,29
48,53,44
49,98,20
49,90,22
49,87,48
49,82,21
49,78,40
49,77,18
49,76,19
49,74,39
49,70,40
49,69,41
49,68,21
50,90,30
50,87,26
50,81,24
50,76,7
50,74,29
50,71,17
51,99,31
51,97,22
51,86,31
51,73,33
51,67,13
51,62,29
51,58,28
51,57,40
51,53,44
52,94,17
52,87,24
52,83,12
52,76,7
52,74,31
52,70,16
52,64,37
52,56,13
52,55,20
53,96,45
53,83,30
53,76,24
53,63,23
53,59,47
53,55,23
54,94,24
54,93,14
54,75,13
54,74,44
54,67,21
54,66,39
54,65,5
54,63,1
54,60,15
54,57,8
54,56,26
54,55,26
55,96,24
55,91,19
55,72,20
55,61,20
55,58,23
56,87,31
56,83,25
56,82,29
56,78,26
56,73,31
56,64,33
56,62,24
57,99,9
57,93,10
57,84,29
57,76,16
57,74,49
57,67,27
57,63,9
57,62,13
58,95,40
58,92,8
58,89,10
58,87,29
58,81,18
58,80,38
58,78,21
58,73,11
59,95,51
59,93,45
59,86,33
59,73,29
59,72,11
59,67,16
59,65,29
59,60,17
60,96,22
60,93,29
60,89,17
60,88,25
60,87,23
60,83,11
60,80,39
60,78,16
60,75,15
60,74,32
60,72,13
61,85,18
61,75,7
61,71,25
61,67,17
62,90,38
62,80,41
62,67,19
63,98,13
63,96,36
63,94,24
63,87,33
63,76,8
63,69,42
63,65,4
64,93,40
64,89,25
64,79,21
64,72,40
64,69,46
64,66,7
65,98,16
65,96,35
65,85,10
65,83,4
65,82,42
65,77,8
65,76,9
65,71,32
66,88,32
66,85,50
66,83,44
66,79,26
67,95,36
67,93,35
67,84,25
67,78,21
67,76,12
67,71,13
67,70,20
68,97,48
68,89,16
68,85,27
68,84,35
68,83,22
68,73,22
69,95,43
69,94,25
69,93,57
69,81,46
69,74,9
69,71,17
69,70,31
70,91,21
70,90,48
70,83,19
70,82,53
70,81,40
70,80,54
70,75,31
71,97,7
71,95,28
71,92,35
71,85,34
71,84,18
71,83,31
72,83,23
72,79,31
73,91,32
73,90,46
73,87,26
73,81,27
73,79,25
73,74,48
74,96,14
74,94,23
74,92,48
74,88,9
74,82,33
74,81,45
74,79,42
75,98,21
75,90,24
75,89,6
75,88,25
75,80,26
75,78,30
76,92,13
76,81,19
76,80,35
77,86,12
77,79,13
77,78,29
78,92,22
78,81,39
79,99,13
79,95,28
79,94,19
79,89,6
79,86,6
79,83,21
80,99,37
80,93,46
80,85,50
81,95,28
81,92,22
81,82,27
82,98,41
82,90,7
82,83,43
83,96,33
83,94,26
83,93,20
84,93,40
84,87,52
85,98,25
85,96,33
85,95,51
85,90,46
86,97,30
86,95,29
86,93,22
86,92,18
88,97,5
88,94,15
89,99,7
89,98,14
89,96,35
89,91,29
90,96,33
90,95,11
90,94,15
91,92,32
92,96,38
92,95,47
92,93,14
93,99,16
93,98,6
93,96,51
93,95,48
93,94,37
96,99,35
